businessName,instagramUrl,websiteUrl,listingUrl,city,neighborhood,businessType,dietaryTags,dohGrade,contactEmail,phone,address,googleRating,googleReviewCount
Peak with Priceless Restaurant & Bar,https://www.instagram.com/peakwithpriceless,https://www.peaknyc.com/,https://www.eatrealfoodnyc.com/restaurants/peak-with-priceless-restaurant-bar,Manhattan,Hudson Yards,American restaurant,,NA,peak@rhubarbgroup.com,13322048547,"30 Hudson Yards 101st floor, New York, NY 10001",4.5,2579
Royal Crown Bakery,https://www.instagram.com/ROYAL_CROWN_SI,https://royalcrownsi.com/,https://www.eatrealfoodnyc.com/restaurants/royal-crown-bakery,Staten Island,Todt Hill,Bakery,,NA,typesetit@att.net,17186680284,"1350 Hylan Blvd, Staten Island, NY 10305",4.5,2574
Uncle Lou 快樂人,https://instagram.com/unclelouny,http://www.unclelounyc.com/,https://www.eatrealfoodnyc.com/restaurants/uncle-lou,Manhattan,Chinatown,Cantonese restaurant,,NA,info@unclelounyc.com,12129665538,"73 Mulberry St, New York, NY 10013",4.5,2546
Bronx Alehouse,https://www.instagram.com/bronxalehouse,https://www.bronxalehouse.com/,https://www.eatrealfoodnyc.com/restaurants/bronx-alehouse,Bronx,Kingsbridge,Bar & grill,,A,drew@thedeadpoet.com,17186010204,"216 W 238th St, Bronx, NY 10463",4.5,2545
Mom's Kitchen & Bar,https://www.instagram.com/momsmidtown,https://www.eatatmomsnyc.com/,https://www.eatrealfoodnyc.com/restaurants/moms-kitchen-bar,Queens,Astoria,American restaurant,,NA,contact@hkhgroup.com,17182670142,"33-01 31st Ave, Astoria, NY 11106",4.5,2545
Da Andrea Greenwich Village,https://www.instagram.com/daandreanyc,http://www.daandreanyc.com/,https://www.eatrealfoodnyc.com/restaurants/da-andrea-greenwich-village,Manhattan,Greenwich Village,Italian restaurant,,NA,daandreawv@gmail.com,12123671979,"35 W 13th St, New York, NY 10011",4.5,2526
IBN Hamido Seafood,null,http://hamidoseafood.com/,https://www.eatrealfoodnyc.com/restaurants/ibn-hamido-seafood,Queens,Astoria,Seafood restaurant,,A,,17185354700,"31-29 Ditmars Blvd, Astoria, NY 11105",4.5,2524
Bamboo Walk Caribbean Restaurant,https://www.instagram.com/bamboowalkrestaurant,https://bamboowalk.com/%3Futm_source%3Dgoogle,https://www.eatrealfoodnyc.com/restaurants/bamboo-walk-caribbean-restaurant,Brooklyn,East Flatbush,Caribbean restaurant,,NA,info@bamboowalk.com,17183690001,"1343 Utica Ave, Brooklyn, NY 11203",4.5,2482
theBoil,null,https://www.theboilny.com/locations,https://www.eatrealfoodnyc.com/restaurants/theboil,Manhattan,Greenwich Village,Seafood restaurant,,NA,theboilpo@gmail.com,16468337110,"17 Waverly Pl, New York, NY 10003",4.5,2453
Wild,https://www.instagram.com/eatdrinkwild,https://www.wildrestaurantnyc.com/,https://www.eatrealfoodnyc.com/restaurants/wild,Manhattan,West Village,Gluten-free restaurant,gluten-free|vegan,A,info@eatdrinkwild.com,12129292920,"535 Hudson St, New York, NY 10014",4.5,2422
Upland,https://instagram.com/upland_nyc,https://uplandnyc.com/%3Futm_source%3DGoogleBusinessProfile%26utm_medium%3DWebsite%26utm_campaign%3DMapLabs,https://www.eatrealfoodnyc.com/restaurants/upland,Manhattan,Gramercy Park,Restaurant,,A,upland.events@starr-restaurants.com,12126861006,"345 Park Ave S, New York, NY 10010",4.5,2398
Au Za'atar - Midtown East,https://www.instagram.com/auzaatar,https://auzaatar.com/,https://www.eatrealfoodnyc.com/restaurants/au-zaatar-midtown-east,Queens,Long Island City,Lebanese restaurant,halal|vegetarian,NA,info@auzaatar.com,12126253982,"1063 1st Ave, New York, NY 10022",4.5,2397
Tacombi,https://instagram.com/tacombi,https://www.tacombi.com/%3Futm_source%3Dgmb%26utm_medium%3Dyext%26y_source%3D1_NDc4NjI0MzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,https://www.eatrealfoodnyc.com/restaurants/tacombi-greenwich,Manhattan,Greenwich Village,Mexican restaurant,,A,dieter@tacombi.com,16469645984,"255 Bleecker St, New York, NY 10014",4.5,2391
Oxomoco,https://www.instagram.com/_oxomoco_,https://www.oxomoconyc.com/,https://www.eatrealfoodnyc.com/restaurants/oxomoco,Brooklyn,Greenpoint,Mexican restaurant,,A,info@oxomoconyc.com,16466884180,"128 Greenpoint Ave, Brooklyn, NY 11222",4.5,2374
Black Tap Craft Burgers & Beer - 35th St,https://www.instagram.com/blacktapnyc,https://blacktap.com/location/35th/,https://www.eatrealfoodnyc.com/restaurants/black-tap-craft-burgers-beer-35th-st,Manhattan,Midtown,Hamburger restaurant,,NA,events@blacktapnyc.com,16469435135,"45 W 35th St, New York, NY 10001",4.5,2373
Knockdown Center,https://www.instagram.com/knockdowncenter,http://www.knockdown.center/,https://www.eatrealfoodnyc.com/restaurants/knockdown-center,Queens,Maspeth,Live music venue,,A,mail@knockdowncenter.com,17184896285,"52-19 Flushing Ave, Maspeth, NY 11378",4.5,2364
JUQI,https://www.instagram.com/juqi_ny,https://www.juqiusa.com/,https://www.eatrealfoodnyc.com/restaurants/juqi,Queens,Flushing,Chinese restaurant,,B,juqi.inc@gmail.com,19296089797,"133-36 37th Ave G17, Flushing, NY 11354",4.5,2360
The Seaport,theseaportnyc,https://theseaport.nyc/,https://www.eatrealfoodnyc.com/restaurants/the-seaport,Manhattan,Financial District,Restaurant,,NA,info@theseaport.nyc,12127328257,"19 Fulton St, New York, NY 10038",4.5,2358
The Grey Dog - Chelsea,https://www.instagram.com/thegreydognyc,https://www.thegreydog.com/location/the-grey-dog-chelsea/,https://www.eatrealfoodnyc.com/restaurants/the-grey-dog-chelsea,Manhattan,Chelsea,Restaurant,whole-foods|low-calorie,NA,thegreydog@yahoo.com,12122292345,"242 W 16th St, New York, NY 10011",4.5,2351
Patrizia's of Brooklyn,null,https://www.instagram.com/patriziasofstatenisland/%3Fhl%3Den,https://www.eatrealfoodnyc.com/restaurants/patrizias-of-brooklyn,Staten Island,Great Kills,Italian restaurant,,NA,,17183176600,"4255 Amboy Rd, Staten Island, NY 10308",4.5,2330
estiatorio Milos Midtown,https://www.instagram.com/estiatoriomilos,http://www.estiatoriomilos.com/,https://www.eatrealfoodnyc.com/restaurants/estiatorio-milos-midtown,Manhattan,Midtown,Greek restaurant,halal|vegetarian,NA,spettorossi@estiatoriomilos.com,12122457400,"125 W 55th St, New York, NY 10019",4.5,2325
Saraghina Pizzeria,https://www.instagram.com/saraghinabrooklyn,http://www.saraghina.com/,https://www.eatrealfoodnyc.com/restaurants/saraghina-pizzeria,Brooklyn,Bedford-Stuyvesant,Pizza restaurant,,NA,reservation@saraghina.com,17185740010,"350 Lewis Ave, Brooklyn, NY 11233",4.5,2289
BKNY Thai Restaurant,https://instagram.com/bknythai,http://www.bknythai.com/,https://www.eatrealfoodnyc.com/restaurants/bkny-thai-restaurant,Queens,Bayside,Thai restaurant,,A,info@bknythai.com,17182811900,"47-11 Francis Lewis Blvd, Auburndale, NY 11361",4.5,2274
Luigi's Restaurant And Bar,https://www.instagram.com/luigis_restaurant_nhp,http://luigisnewhydepark.com/,https://www.eatrealfoodnyc.com/restaurants/luigis-restaurant-and-bar,Queens,Bayside,Italian restaurant,,NA,luigisrestaurant@aol.com,17183477136,"265-21 Union Tpke, Queens, NY 11040",4.5,2270
Nice Matin,https://www.instagram.com/p,https://nicematinnyc.com/,https://www.eatrealfoodnyc.com/restaurants/nice-matin,Manhattan,Upper West Side,French restaurant,,A,mercy@thelucernehotel.com,12128736423,"201 W 79th St, New York, NY 10024",4.5,2259
SriPraPhai,null,http://www.sripraphai.com/,https://www.eatrealfoodnyc.com/restaurants/sripraphai-woodside,Queens,Woodside,Thai restaurant,,NA,,17188999599,"64-13 39th Ave, Woodside, NY 11377",4.5,2253
Harlem Public,http://instagram.com/harlempublic,http://www.harlempublic.com/,https://www.eatrealfoodnyc.com/restaurants/harlem-public,Manhattan,Hamilton Heights,American restaurant,,NA,hpatnorthend@gmail.com,12129399404,"3612 Broadway, New York, NY 10031",4.5,2225
Famous Fish Market,null,http://www.famousfishmarketnyc.com/,https://www.eatrealfoodnyc.com/restaurants/famous-fish-market,Manhattan,Hamilton Heights,Seafood restaurant,,A,,12124918323,"684 St Nicholas Ave, New York, NY 10030",4.5,2222
Xi'an Famous Foods 西安名吃 | Chinatown,http://instagram.com/xianfoods,http://xianfoods.com/,https://www.eatrealfoodnyc.com/restaurants/xian-famous-foods-chinatown,Manhattan,Chinatown,Chinese noodle restaurant,,NA,xianfoods@gmail.com,12127862068,"45 Bayard St, New York, NY 10013",4.5,2209
Pomegranate Supermarket,https://www.instagram.com/thepomegranatemarket,http://www.thepompeople.com/,https://www.eatrealfoodnyc.com/restaurants/pomegranate-supermarket,Brooklyn,Kensington,Kosher grocery store,kosher,NA,sarahhdouglass@gmail.com,17189517112,"1507 Coney Island Ave, Brooklyn, NY 11230",4.5,2208
Tompkins Square Bagels | East Village Bagels,http://instagram.com/tompkinssquarebagels,http://tompkinssquarebagels.com/,https://www.eatrealfoodnyc.com/restaurants/tompkins-square-bagels-east-village-bagels,Manhattan,East Village,Bagel shop,,NA,chris@tompkinssquarebagels.com,16463516520,"165 Avenue A, New York, NY 10009",4.5,2203
Very Fresh Noodles,https://www.instagram.com/veryfreshnoodles,http://www.veryfreshnoodles.com/,https://www.eatrealfoodnyc.com/restaurants/very-fresh-noodles,Manhattan,Chelsea,Chinese noodle restaurant,vegan,NA,victor@veryfreshnoodles.com,13322156161,"409 W 15th St, New York, NY 10011",4.5,2182
Sushi Tokyo,http://instagram.com/sushitokyo,https://sushitokyo.com/,https://www.eatrealfoodnyc.com/restaurants/sushi-tokyo-bensonhurst,Brooklyn,Bensonhurst,Sushi restaurant,,A,mischa@sushitokyo.com,17184342444,"627 Kings Hwy, Brooklyn, NY 11223",4.5,2174
IT Italian Trattoria,https://www.instagram.com/it.italiantrattoriamiami,https://it-trattoria.com/order/trattoria-nyc%3FdiningOption%3Ddelivery,https://www.eatrealfoodnyc.com/restaurants/it-italian-trattoria,Manhattan,Midtown,Italian restaurant,,NA,bbaumgartner@o-tacos.com,13476670070,"530 7th Ave, New York, NY 10018",4.5,2168
Bareburger,https://www.instagram.com/bareburger,https://bareburger.com/locations/forest-hills,https://www.eatrealfoodnyc.com/restaurants/bareburger-forest,Queens,Forest Hills,Hamburger restaurant,whole-foods,A,studio@zachmccurdy.xyz,17182752273,"71-49 Austin St, Forest Hills, NY 11375",4.5,2146
Edo Restaurant,null,https://www.edohibachi.net/index.php,https://www.eatrealfoodnyc.com/restaurants/edo-restaurant,Bronx,Wakefield,Japanese steakhouse,,NA,edopelhammanor@gmail.com,19147381413,"4787 Boston Post Rd, Pelham, NY 10803",4.5,2126
Garden Gourmet Market - Supermarket,null,https://www.gardengourmetmarket.com/,https://www.eatrealfoodnyc.com/restaurants/garden-gourmet-market-supermarket,Bronx,Kingsbridge,Gourmet grocery store,whole-foods,NA,gardengourmetchicago@gmail.com,17187964209,"5665 Broadway, Bronx, NY 10463",4.5,2114
Patricia's Pizza of Tremont,https://www.instagram.com/portofla,https://www.patrizias.com/,https://www.eatrealfoodnyc.com/restaurants/patricias-pizza-of-tremont,Bronx,Throgs Neck,Italian restaurant,,NA,socialmedia@portla.org,17189181800,"3883 E Tremont Ave, Bronx, NY 10465",4.5,2101
Original Pizza,https://www.instagram.com/originalpizzaofbrooklyn,http://www.originalpizzaofbrooklyn.com/,https://www.eatrealfoodnyc.com/restaurants/original-pizza,Brooklyn,Flatlands,Pizza restaurant,,A,info@ogpizza.com,17184445007,"2351 Ralph Ave, Brooklyn, NY 11234",4.5,2094
Barriles Restaurant and Sports Bar,https://www.instagram.com/barriles_sportsbar,http://barrilesrestaurantsportsbar.com/,https://www.eatrealfoodnyc.com/restaurants/barriles-restaurant-and-sports-bar,Queens,Jackson Heights,Restaurant,,NA,barrilesportbar@gmail.com,13476491511,"83-14 37th Ave, Jackson Heights, NY 11372",4.5,2071
Jora,https://www.instagram.com/jorarestaurant,http://www.jorany.com/,https://www.eatrealfoodnyc.com/restaurants/jora,Queens,Long Island City,Peruvian restaurant,,A,info@jorany.com,17183922033,"47-46 11th St, Long Island City, NY 11101",4.5,2067
Le Coucou,https://instagram.com/lecoucou_nyc,https://www.lecoucou.com/%3Futm_source%3DGoogleBusinessProfile%26utm_medium%3DWebsite%26utm_campaign%3DMapLabs,https://www.eatrealfoodnyc.com/restaurants/le-coucou,Manhattan,SoHo,Restaurant,,A,lecoucou.info@starr-restaurants.com,12122714252,"138 Lafayette St, New York, NY 10013",4.5,2067
Liberty Bagels Wall Street,https://www.instagram.com/libertybagelsny,https://libertybagels.com/,https://www.eatrealfoodnyc.com/restaurants/liberty-bagels-wall-street,Manhattan,Financial District,Bagel shop,,NA,libertybagelsny@gmail.com,12123811290,"32 Broadway, New York, NY 10004",4.5,2063
Per Se,https://instagram.com/adhoc_addendum,https://www.thomaskeller.com/perseny,https://www.eatrealfoodnyc.com/restaurants/per-se,Manhattan,Lincoln Square,Fine dining restaurant,,A,scalderbank@perseny.com,12128239335,"10 Columbus Cir, New York, NY 10019",4.5,2062
Morton's The Steakhouse,https://instagram.com/mortonssteak,https://www.mortons.com/location/mortons-the-steakhouse-new-york-ny-manhattan/,https://www.eatrealfoodnyc.com/restaurants/mortons-the-steakhouse-midtown,Manhattan,Midtown,Restaurant,,A,sthakkar@ldry.com,12129723315,"551 5th Ave, New York, NY 10017",4.5,2057
Best Pizza,https://www.instagram.com/bestpizza33,http://www.bestpizzawilliamsburg.com/,https://www.eatrealfoodnyc.com/restaurants/best-pizza,Brooklyn,Williamsburg,Pizza restaurant,,A,press@bestpizza.com,17185992210,"33 Havemeyer St, Brooklyn, NY 11211",4.5,2052
1803 NYC,https://www.instagram.com/1803nyc,https://1803nyc.com/,https://www.eatrealfoodnyc.com/restaurants/1803-nyc,Manhattan,Tribeca,Cajun restaurant,,NA,1803nyc@gmail.com,12122673000,"82 Reade St, New York, NY 10007",4.5,2043
Forest Hills Station House,https://www.instagram.com/fhstationhouse,https://www.fhstationhouse.com/,https://www.eatrealfoodnyc.com/restaurants/forest-hills-station-house,Queens,Forest Hills,Bar & grill,,NA,fhstationhouse@gmail.com,17185445000,"106-11 71st Ave, Forest Hills, NY 11375",4.5,2027
SUGARFISH by sushi nozawa,https://www.instagram.com/sugarfishbynozawa,http://sugarfishsushi.com/nyc-flatiron/,https://www.eatrealfoodnyc.com/restaurants/sugarfish-by-sushi-nozawa-flatiron,Manhattan,Flatiron District,Sushi restaurant,,NA,eat@sugarfishsushi.com,13477058100,"33 E 20th St, New York, NY 10003",4.5,2021
Izzy's Brooklyn Smokehouse,https://www.instagram.com/izzysbbq,http://izzyssmokehouse.com/,https://www.eatrealfoodnyc.com/restaurants/izzys-brooklyn-smokehouse,Brooklyn,East Flatbush,Kosher restaurant,kosher,NA,catering@izzyssmokehouse.com,13474250524,"397 Troy Ave, Brooklyn, NY 11213",4.5,2006
Mari Vanna,null,https://marivannarestaurant.nyc/,https://www.eatrealfoodnyc.com/restaurants/mari-vanna,Manhattan,Flatiron District,Eastern European restaurant,,A,info@mymm.co,12127771955,"41 E 20th St, New York, NY 10003",4.5,1992
Umi Hotpot Sushi & Seafood Buffet,null,https://www.umibuffet.com/about,https://www.eatrealfoodnyc.com/restaurants/umi-hotpot-sushi-seafood-buffet-mariners,Staten Island,Mariners Harbor,Sushi restaurant,,NA,umibuffetcorp@gmail.com,17189828888,"1001 Goethals Rd N, Staten Island, NY 10303",4.5,1983
ROBERT,https://www.instagram.com/robertrestaurant,https://robertnyc.com/,https://www.eatrealfoodnyc.com/restaurants/robert,Manhattan,Lincoln Square,American restaurant,,A,robertcsr7@gmail.com,12122997730,"2 Columbus Cir, New York, NY 10019",4.5,1930
Raices Colombianas restaurant,https://www.instagram.com/raicescolombianasnyc,http://www.raicescolombianasrestaurant.com/,https://www.eatrealfoodnyc.com/restaurants/raices-colombianas-restaurant,Queens,Jackson Heights,Colombian restaurant,,NA,info@raicescolombianasrestaurant.com,17187797595,"86-02 37th Ave, Jackson Heights, NY 11372",4.5,1927
Smashburger,https://www.instagram.com/smashburger,https://smashburger.com/locations/us/ny/new-hyde-park/1608-marcus-ave%3Futm_medium%3Dorganic%26utm_source%3Dlocal%26utm_campaign%3Dgooglelistings%26utm_content%3Dwebsite%26utm_term%3D1563,https://www.eatrealfoodnyc.com/restaurants/smashburger-bayside-qn,Queens,Bayside,Hamburger restaurant,,NA,blyon@smashburger.com,15162331844,"1608 Marcus Ave, New Hyde Park, NY 11040",4.5,1915
Fumo Harlem,null,http://fumorestaurant.com/,https://www.eatrealfoodnyc.com/restaurants/fumo-harlem,Manhattan,Hamilton Heights,Italian restaurant,,NA,harlem@fumorestaurant.com,16466926675,"1600 Amsterdam Ave, New York, NY 10031",4.5,1907
Heidelberg Restaurant,https://www.instagram.com/p,http://www.heidelberg-nyc.com/,https://www.eatrealfoodnyc.com/restaurants/heidelberg-restaurant-yorkville,Manhattan,Yorkville,German restaurant,,NA,heidelbergreservations@gmail.com,12126282332,"1648 2nd Ave, New York, NY 10028",4.5,1896
Gao's BBQ & Crab,https://www.instagram.com/gaosbbqandcrab.official/,https://gaosbbq.com/,https://www.eatrealfoodnyc.com/restaurants/gaos-bbq-crab,Queens,Flushing,Barbecue restaurant,,NA,gaosgroupsus@gmail.com,17187990364,"136-72 Roosevelt Ave, Flushing, NY 11354",4.5,1885
Sei Less,https://www.instagram.com/seilessnyc,https://www.seiless.com/,https://www.eatrealfoodnyc.com/restaurants/sei-less,Manhattan,Midtown,Asian fusion restaurant,,NA,info@seiless.com,12125862675,"156 W 38th St, New York, NY 10018",4.5,1875
Faubourg Montclair,https://www.instagram.com/faubourgweehawken,https://www.faubourgnj.com/,https://www.eatrealfoodnyc.com/restaurants/faubourg-montclair,Staten Island,Mariners Harbor,Modern French restaurant,,NA,lauren@parallel-pr.com,19735427700,"544 Bloomfield Ave, Montclair, NJ 07042",4.5,1851
The St. Regis New York,https://www.instagram.com/reservamonteverde,https://www.marriott.com/en-us/hotels/nycxr-the-st-regis-new-york/overview/%3Fscid%3Df2ae0541-1279-4f24-b197-a979c79310b0,https://www.eatrealfoodnyc.com/restaurants/the-st-regis-new-york,Manhattan,Midtown East,Hotel,,NA,mstickles@thesummitgroupinc.com,12127534500,"Two E 55th St, New York, NY 10022",4.5,1851
Arepas Cafe,null,https://arepascafe.squarespace.com/menu,https://www.eatrealfoodnyc.com/restaurants/arepas-cafe,Queens,Sunnyside,Venezuelan restaurant,,A,,17189373835,"33-07 36th Ave, Astoria, NY 11106",4.5,1847
Great Kills Park,http://instagram.com/nycparks,https://www.nycgovparks.org/parks/great-kills-park/,https://www.eatrealfoodnyc.com/restaurants/great-kills-park,Staten Island,Great Kills,Park,,NA,donald.sowell@parks.nyc.gov,12126399675,"3270 Hylan Blvd, Staten Island, NY 10306",4.5,1847
Herald Square Cafe,null,http://l.macys.com/new-york-ny,https://www.eatrealfoodnyc.com/restaurants/herald-square-cafe,Manhattan,Midtown,Cafe,vegetarian,NA,anna.duncan@macys.com,12126954400,"We are temporarily closed, 151 W 34th St., New York, NY 10001",4.5,1841
Blend LIC,null,https://www.blendlic.com/,https://www.eatrealfoodnyc.com/restaurants/blend-lic,Queens,Long Island City,Latin American restaurant,,NA,info@blendnewyorkcity.com,17187292800,"47-04 Vernon Blvd, Long Island City, NY 11101",4.5,1838
Stage Door Delicatessen,null,http://www.stagedoordeliwtc.com/,https://www.eatrealfoodnyc.com/restaurants/stage-door-delicatessen,Manhattan,Tribeca,Deli,whole-foods,NA,,12127915252,"26 Vesey St 1st Floor, New York, NY 10007",4.5,1827
Westville Chelsea,http://instagram.com/westvillenyc,https://westville.com/locations/westville-chelsea/,https://www.eatrealfoodnyc.com/restaurants/westville-chelsea,Manhattan,Greenwich Village,Health food restaurant,whole-foods,NA,scot.weeres@westville.com,12129242223,"88 7th Ave, New York, NY 10011",4.5,1819
